timestampIso,tag,bridgeName,direction,transferAmount,transferAmountUsd,runsPlanned,totalRuns,successCount,failureCount,successRate_pct,latency_min_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,latency_max_ms,latency_mean_ms,latency_std_ms,cost_n,cost_mean_bridge_usd,cost_mean_source_fee_usd,cost_mean_target_fee_usd,batchDurationMs,xrplUrl,xrplAddress,evmUrl,evmAddress
2025-12-10T18:51:35.927Z,mainnet_xrpl_to_base_1765392588740,near-intents,xrpl_to_base,3,0,3,3,3,0,100,34148,34776,37292.8,37607.4,37922,35615.333333333336,1651.0863763662464,3,0.0029129999999997955,0.00002484,1.7666666666666666e-7,107159,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T18:54:21.611Z,mainnet_base_to_xrpl_1765392703308,near-intents,base_to_xrpl,3,0,3,3,3,0,100,40649,49912,63197.600000000006,64858.299999999996,66519,52360,10702.297354618151,3,0.002740680000000495,2.1e-7,0.0000207,158275,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T19:07:06.515Z,mainnet_xrpl_to_flare_1765393523737,fasset,xrpl_to_flare,10,0,1,1,1,0,100,102272,102272,102272,102272,102272,102272,0,1,0.020599999999998175,0.02397937,0.59297515,102753,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T19:08:17.238Z,mainnet_flare_to_xrpl_1765393634137,fasset,flare_to_xrpl,10,0,1,1,1,0,100,62518,62518,62518,62518,62518,62518,0,1,0.04139999999999944,1.9749158900000001,0.00002484,63074,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T19:12:45.946Z,mainnet_xrpl_to_xrpl_evm_1765393701442,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,82798,88996,91499.2,91812.09999999999,92125,87973,3875.8335877588966,3,0.4399164,0.00002484,0.12692724,264474,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T19:16:20.163Z,mainnet_xrpl_evm_to_xrpl_1765393973424,axelar,xrpl_evm_to_xrpl,4,0,3,3,3,0,100,60878,67109,72770.6,73478.3,74186,67391,5436.626343606851,3,0,0.19318011,0.34155,206713,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T19:18:03.251Z,mainnet_xrpl_to_base_1765394184158,near-intents,xrpl_to_base,4,0,3,3,3,0,100,29604,33858,35031.6,35178.3,35325,32929,2426.209801315624,3,-0.015030000000000618,0.00002484,6.333333333333333e-7,99072,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T19:19:27.501Z,mainnet_base_to_xrpl_1765394290945,near-intents,base_to_xrpl,4,0,3,2,2,0,100,36887,37718,38382.799999999996,38465.899999999994,38549,37718,831,2,-0.03095144000000083,7.75e-7,0.0000208,76534,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T20:09:50.742Z,mainnet_xrpl_to_flare_1765397152744,fasset,xrpl_to_flare,10,0,1,1,1,0,100,237539,237539,237539,237539,237539,237539,0,1,0.020700000000001495,0.01279865,0.18787696,237973,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T20:11:49.649Z,mainnet_flare_to_xrpl_1765397399237,fasset,flare_to_xrpl,10,0,1,1,1,0,100,109887,109887,109887,109887,109887,109887,0,1,0.04139999999999944,0.54299611,0.00002484,110383,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T20:15:33.421Z,mainnet_xrpl_to_xrpl_evm_1765397513535,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,69799,74555,74744.6,74768.29999999999,74792,73048.66666666667,2299.8974373267656,3,0.4420416,0.00002496,0.12754374333333332,219856,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T20:18:59.893Z,mainnet_xrpl_evm_to_xrpl_1765397738836,axelar,xrpl_evm_to_xrpl,4,0,3,3,3,0,100,57328,63998,74586,75909.5,77233,66186.33333333333,8272.196739010074,3,0,0.19504659,0.34484999999999993,201027,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T20:21:15.831Z,mainnet_xrpl_to_base_1765397943579,near-intents,xrpl_to_base,4,0,3,3,3,0,100,35883,45611,49441.4,49920.200000000004,50399,43964.333333333336,6039.436912678385,3,0.0391763333333337,0.0000252,4.0666666666666666e-7,132228,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T20:23:22.633Z,mainnet_base_to_xrpl_1765398083335,near-intents,base_to_xrpl,4,0,3,3,3,0,100,34658,36905,44315.4,45241.7,46168,39243.666666666664,4981.435290712462,3,-0.05373479999999967,5.666666666666667e-7,0.000021,119272,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T20:56:31.424Z,mainnet_xrpl_to_flare_1765400035275,fasset,xrpl_to_flare,10,0,1,1,1,0,100,155651,155651,155651,155651,155651,155651,0,1,0.020700000000001495,0.0034741999999999998,0.08915135,156124,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T21:13:16.315Z,mainnet_xrpl_to_flare_1765401027599,fasset,xrpl_to_flare,10,0,1,1,1,0,100,168285,168285,168285,168285,168285,168285,0,1,0.02049999999999841,0.00107982,0.0381853,168689,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T21:16:06.181Z,mainnet_flare_to_xrpl_1765401203475,fasset,flare_to_xrpl,10,0,1,1,1,0,100,162286,162286,162286,162286,162286,162286,0,1,0.04100000000000037,0.16536019000000002,0.0000246,162680,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T21:20:13.338Z,mainnet_xrpl_to_xrpl_evm_1765401370595,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,68296,84735,88135,88560,88985,80672,8921.496772776789,3,0.4377912,0.000024720000000000004,0.12631901,242718,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T23:46:05.200Z,mainnet_xrpl_to_flare_1765410220088,fasset,xrpl_to_flare,10,0,1,1,1,0,100,144519,144519,144519,144519,144519,144519,0,1,0.02049999999999841,0.0006545800000000001,0.03993769,145092,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T23:49:55.412Z,mainnet_flare_to_xrpl_1765410372674,fasset,flare_to_xrpl,10,0,1,1,1,0,100,221884,221884,221884,221884,221884,221884,0,1,0.04100000000000037,0.18875253,0.0000246,222709,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T23:53:36.674Z,mainnet_xrpl_to_xrpl_evm_1765410600462,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,70483,71858,72014.8,72034.4,72054,71465,698.9740100080021,3,0.43566600000000005,0.0000246,0.12570581,216178,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T23:56:47.066Z,mainnet_xrpl_evm_to_xrpl_1765410824874,axelar,xrpl_evm_to_xrpl,4,0,3,3,3,0,100,56096,57534,63394.799999999996,64127.399999999994,64860,59496.666666666664,3837.618127027348,3,0,0.19131364000000003,0.33825,182162,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-10T23:58:42.951Z,mainnet_xrpl_to_base_1765411011267,near-intents,xrpl_to_base,4,0,3,3,3,0,100,30863,35948,42475.2,43291.1,44107,36972.666666666664,5455.171267298173,3,-0.0029766666666664796,0.00002448,8.000000000000001e-8,111652,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T00:00:43.424Z,mainnet_base_to_xrpl_1765411134093,near-intents,base_to_xrpl,4,0,3,3,3,0,100,34204,34587,37657.4,38041.200000000004,38425,35738.666666666664,1905.9489908063006,3,0.01578620000000086,7e-8,0.000020399999999999998,109302,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T10:26:51.248Z,mainnet_xrpl_to_flare_1765448579434,fasset,xrpl_to_flare,10,0,1,1,1,0,100,231375,231375,231375,231375,231375,231375,0,1,0.02009999999999934,0.00043941,0.04057024,231786,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T10:36:42.301Z,mainnet_flare_to_xrpl_1765448818403,fasset,flare_to_xrpl,10,0,1,1,1,0,100,583430,583430,583430,583430,583430,583430,0,1,0.040200000000002234,0.12562484000000002,0.00002412,583867,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T10:40:23.707Z,mainnet_xrpl_to_xrpl_evm_1765449406331,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,68583,73835,74022.2,74045.59999999999,74069,72162.33333333333,2532.773095947514,3,0.42716519999999997,0.000024119999999999996,0.12324014666666666,217352,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T10:43:52.360Z,mainnet_xrpl_evm_to_xrpl_1765449631430,axelar,xrpl_evm_to_xrpl,4,0,3,3,3,0,100,61502,64314,71107.6,71956.8,72806,66207.33333333333,4805.1109826470765,3,0,0.18758069,0.33165,200900,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T10:45:55.657Z,mainnet_xrpl_to_base_1765449836084,near-intents,xrpl_to_base,4,0,3,3,3,0,100,37919,38105,42082.6,42579.799999999996,43077,39700.333333333336,2388.8710490289945,3,0.002448999999999183,0.000024119999999999996,8.000000000000001e-8,119543,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T10:48:00.076Z,mainnet_base_to_xrpl_1765449962949,near-intents,base_to_xrpl,4,0,3,3,3,0,100,34614,39264,41580.799999999996,41870.399999999994,42160,38679.333333333336,3108.258390517465,3,0.011087829999999244,8.000000000000001e-8,0.0000201,117097,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T10:55:24.494Z,mainnet_flare_to_xrpl_1765450481137,fasset,flare_to_xrpl,10,0,1,1,1,0,100,42812,42812,42812,42812,42812,42812,0,1,0.040200000000002234,0.11087778,0.00002412,43331,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:02:52.710Z,mainnet_xrpl_to_flare_1765450802455,fasset,xrpl_to_flare,10,0,1,1,1,0,100,169826,169826,169826,169826,169826,169826,0,1,0.020199999999999108,0.00041186,0.0416326,170232,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:06:06.056Z,mainnet_flare_to_xrpl_1765450979993,fasset,flare_to_xrpl,10,0,1,1,1,0,100,185544,185544,185544,185544,185544,185544,0,1,0.040399999999998215,0.15592958,0.00002424,186040,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:10:16.032Z,mainnet_xrpl_to_xrpl_evm_1765451169712,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,72914,78083,91331,92987,94643,81880,9268.234891283237,3,0.4292904,0.00002424,0.12386459333333333,246297,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:13:28.313Z,mainnet_xrpl_evm_to_xrpl_1765451423360,axelar,xrpl_evm_to_xrpl,4,0,3,3,3,0,100,57291,62077,63014.600000000006,63131.799999999996,63249,60872.333333333336,2577.189338967723,3,0,0.18851392,0.3333,184926,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:16:30.969Z,mainnet_xrpl_to_base_1765451611769,near-intents,xrpl_to_base,4,0,3,3,3,0,100,47247,47479,76287.8,79888.9,83490,59405.333333333336,17030.69449226569,3,0.020722666666666594,0.00002424,8.000000000000001e-8,179174,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:18:26.976Z,mainnet_base_to_xrpl_1765451798056,near-intents,base_to_xrpl,4,0,3,2,2,0,100,30831,53813,72198.6,74496.8,76795,53813,22982,2,-0.01840421999999986,8e-8,0.0000202,108893,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:23:53.557Z,mainnet_xrpl_to_flare_1765452041114,fasset,xrpl_to_flare,10,0,1,1,1,0,100,191977,191977,191977,191977,191977,191977,0,1,0.020199999999999108,0.00040700999999999997,0.04192268,192415,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:32:04.893Z,mainnet_flare_to_xrpl_1765452240732,fasset,flare_to_xrpl,10,0,1,1,1,0,100,483735,483735,483735,483735,483735,483735,0,1,0.040399999999998215,0.15744324,0.00002424,484134,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
